u,g,r,i,z,class,redshift,redshift_err
19.51686,17.98322,17.10649,16.65617,16.34923,GALAXY,0.1217583,1.550137e-05
19.14527,18.08953,17.74737,17.52018,17.45644,GALAXY,0.07406881,7.45876e-06
19.48421,18.08616,17.44754,17.11428,16.90495,GALAXY,0.0447665,1.363356e-05
18.28424,16.48862,15.68596,15.30065,15.0222,GALAXY,0.04568918,1.171015e-05
19.47389,17.77836,16.99589,16.63429,16.37212,GALAXY,0.0460869,3.171438e-05
18.46668,17.4439,17.08401,16.84341,16.71539,GALAXY,0.04396179,8.612773e-06
18.90083,17.74095,17.33916,17.09678,16.90924,GALAXY,0.04644164,1.037155e-05
18.70752,18.76305,18.69934,18.54493,18.35678,QSO,1.976147,0.0003981781
19.25135,18.0705,17.47396,17.18364,16.9386,GALAXY,0.08929948,2.222613e-05
14.32547,13.30996,12.91822,12.75148,12.67427,GALAXY,0.006790279,7.581263e-06
19.03341,17.07273,16.21568,15.79917,15.50579,GALAXY,0.04758944,1.602304e-05
18.92168,18.62528,18.73564,18.72416,18.68529,QSO,0.6961403,0.0001274904
18.84147,17.46869,16.81919,16.44325,16.22649,GALAXY,0.07288172,8.526769e-06
17.59477,16.30476,15.75592,15.4334,15.23685,GALAXY,0.0481653,1.902294e-05
18.67475,17.74388,17.4185,17.12103,17.03532,GALAXY,0.07998384,8.565758e-06
18.34997,18.16349,18.01111,18.07979,18.20549,QSO,1.139861,0.0003268115
17.71001,15.96735,15.14953,14.80593,14.50311,GALAXY,0.0470726,1.136118e-05
18.55424,16.75085,15.90143,15.50991,15.19872,GALAXY,0.04745101,1.025364e-05
17.88084,16.49289,15.83898,15.4943,15.24535,GALAXY,0.04724669,3.0671e-05
19.01959,17.55356,16.78743,16.32964,16.04074,GALAXY,0.07582991,1.145237e-05
19.01212,17.60275,16.66911,16.22985,15.92831,GALAXY,0.1418451,2.661679e-05
19.24864,18.22957,17.65905,17.34271,17.1273,GALAXY,0.1603941,1.165836e-05
18.19863,17.03712,16.55022,16.20412,16.03719,GALAXY,0.06403039,8.700154e-06
16.01797,14.25253,13.51453,13.15875,12.9235,GALAXY,0.04698845,1.053668e-05
18.33447,17.54235,17.52477,17.33517,17.31831,GALAXY,0.04239065,6.036943e-06
18.99332,16.93035,15.93916,15.50555,15.19444,GALAXY,0.1115924,2.406835e-05
19.35679,17.55503,16.70679,16.3201,16.04692,GALAXY,0.07179017,2.382082e-05
18.91956,18.58349,18.05525,17.71284,17.53582,QSO,0.238638,4.750519e-05
19.0629,18.85602,18.67353,18.65043,18.23052,QSO,0.370036,0.0001270053
19.45475,19.27221,18.98637,18.93726,19.07399,QSO,1.060916,0.0003988179
19.31017,18.9488,18.89791,18.95398,18.81866,QSO,0.7677501,0.0001923607
16.69702,15.08829,14.33584,13.93942,13.63885,GALAXY,0.03254054,1.180368e-05
18.84068,17.80361,17.51275,17.32172,17.17891,GALAXY,0.03498709,4.831272e-06
18.66557,17.67513,17.30258,17.0949,16.97954,GALAXY,0.0322717,6.712012e-06
16.41564,14.61968,13.83669,13.46387,13.13398,GALAXY,0.0279082,1.028659e-05
19.30672,18.11523,17.3858,17.00026,16.76541,GALAXY,0.1533497,1.107958e-05
18.50442,17.52861,17.015,16.77695,16.58989,GALAXY,0.02864845,5.724954e-06
18.92334,17.60951,16.84597,16.42171,16.14702,GALAXY,0.09702363,9.75875e-06
18.60017,17.7069,17.41245,17.10085,17.06164,GALAXY,0.07837704,8.52516e-06
18.49058,17.32699,16.83318,16.57143,16.49364,GALAXY,0.005618047,1.702603e-05
19.21992,17.96867,17.14371,16.71223,16.43516,GALAXY,0.1428786,1.325979e-05
19.56878,18.12328,17.23373,16.81993,16.53389,GALAXY,0.1540949,3.089294e-05
18.9545,18.14106,18.02014,17.8008,17.7857,GALAXY,0.0502962,7.293921e-06
18.87879,17.46489,16.83525,16.52202,16.36742,GALAXY,0.007334713,0.0001142524
19.35677,18.37297,17.70037,17.34842,17.1497,GALAXY,0.1554594,9.856261e-06
17.62957,16.52697,16.09842,15.85981,15.67039,GALAXY,0.04976574,1.094253e-05
18.72664,16.77559,15.79192,15.29416,14.91725,GALAXY,0.0529828,1.576779e-05
17.7793,16.31114,15.48958,15.04027,14.70533,GALAXY,0.05261627,6.798875e-06
17.69315,16.12978,15.36906,14.94367,14.6249,GALAXY,0.05314441,9.953294e-06
18.29007,17.33063,17.05169,16.90347,16.81197,GALAXY,0.02191221,7.270376e-06
19.47118,17.8849,17.15692,16.78967,16.49907,GALAXY,0.05313174,4.457909e-05
19.13219,17.79693,17.25732,16.94824,16.75327,GALAXY,0.07874213,2.887073e-05
18.7312,17.639,17.16524,16.85853,16.67224,GALAXY,0.0,0.0
17.92999,16.90645,16.49342,16.19377,15.97068,GALAXY,0.03865195,5.91354e-06
18.14857,16.99407,16.66178,16.45016,16.30454,GALAXY,0.03897172,7.929806e-06
17.98165,17.32218,17.11937,16.68546,16.76125,GALAXY,0.1117784,7.00594e-06
17.63037,15.98534,15.21404,14.78274,14.46329,GALAXY,0.04291095,1.26543e-05
18.87715,17.50509,16.72948,16.27202,15.96307,GALAXY,0.1113705,1.821561e-05
18.71461,17.74464,17.60575,17.37046,17.32852,GALAXY,0.0468886,6.64821e-06
17.9316,16.6004,16.07043,15.72331,15.57733,GALAXY,0.05742535,1.767008e-05
18.91758,17.66336,17.04289,16.65761,16.42751,GALAXY,0.05744148,9.22351e-06
19.4382,18.55637,18.35145,18.16436,18.11372,GALAXY,0.05585406,7.368204e-06
18.95862,17.7059,17.47666,17.27046,17.14061,GALAXY,0.04710545,1.499773e-05
19.18422,18.52971,17.83016,17.40544,17.2121,QSO,0.1965729,4.049996e-05
18.82178,17.75934,17.13977,16.77988,16.58768,GALAXY,0.1647706,1.172288e-05
17.49315,16.36069,15.91654,15.654,15.4927,GALAXY,0.0418908,7.568227e-06
18.09311,17.06236,16.64017,16.2807,16.17185,GALAXY,0.06815558,5.256075e-06
17.41228,17.26078,17.15711,17.12764,17.19648,QSO,1.39266,0.0001752268
18.03647,16.31343,15.47594,15.05195,14.74193,GALAXY,0.05984085,1.393588e-05
19.58184,17.74833,16.94919,16.56411,16.3167,GALAXY,0.06039263,1.627447e-05
19.51993,18.10585,17.43885,17.05118,16.75289,GALAXY,0.04080506,1.066802e-05
19.09256,17.70644,17.24997,16.96122,16.82661,GALAXY,0.05961761,1.494503e-05
19.1568,18.55036,18.49451,18.4761,18.43118,QSO,2.712152,0.0004536419
19.46238,18.19241,17.237,16.76391,16.46688,GALAXY,0.1800172,2.296576e-05
18.42439,17.35653,16.98428,16.723,16.55997,GALAXY,0.04203347,6.31887e-06
19.4983,18.15682,17.40814,16.97974,16.69662,GALAXY,0.1136447,9.727337e-06
15.98645,14.69891,14.18696,13.92693,13.92892,GALAXY,0.00482938,2.181205e-05
18.97419,17.70149,17.10172,16.72153,16.49846,GALAXY,0.050877,9.976143e-06
19.34553,18.24208,17.66847,17.33406,17.12392,GALAXY,0.113577,9.467458e-06
19.21325,19.13248,18.9577,18.92461,18.90479,QSO,1.200019,0.000572767
19.20174,17.75096,17.15206,16.80305,16.5873,GALAXY,0.1004056,5.893964e-06
17.88685,16.18408,15.43606,15.04185,14.76371,GALAXY,0.06540606,2.028418e-05
19.09268,18.64812,18.18648,18.03621,17.98576,QSO,1.179824,0.000293884
19.26059,17.25194,16.2005,15.74601,15.3839,GALAXY,0.1249246,2.143016e-05
18.80186,17.29384,16.70234,16.34175,16.11695,GALAXY,0.07748527,1.023247e-05
17.74758,16.19848,15.50993,15.11297,14.80162,GALAXY,0.05033899,1.103879e-05
19.21129,19.21477,19.23494,18.97969,18.78873,QSO,1.965779,0.0003968446
18.94057,17.76219,17.32256,17.0198,16.89093,GALAXY,0.07770488,7.410991e-06
19.50909,17.65446,16.78344,16.37568,16.05797,GALAXY,0.05294356,1.538578e-05
18.87503,17.6463,17.30042,17.11688,16.95602,GALAXY,0.05396853,7.738463e-06
16.92744,15.07983,14.2736,13.89179,13.60998,GALAXY,0.05284963,9.208535e-06
19.36905,18.27544,17.78366,17.48835,17.30604,GALAXY,0.1151508,6.947078e-06
19.59386,18.16744,17.46522,17.04641,16.75974,GALAXY,0.1151347,7.45886e-06
19.57042,18.34496,17.64268,17.29263,17.0656,GALAXY,0.1271787,9.821465e-06
16.94385,16.02789,15.48159,15.10477,14.84196,QSO,0.04199469,3.197679e-05
19.5046,18.23411,17.80576,17.48904,17.31636,GALAXY,0.05505543,7.568513e-06
18.504,17.53779,17.20949,16.98286,16.82574,GALAXY,0.04239643,6.285651e-06
17.90244,16.55741,15.9672,15.61556,15.36331,GALAXY,0.04203157,6.894139e-06
19.56409,17.61924,16.75321,16.36951,16.07858,GALAXY,0.09476742,1.68825e-05
18.96608,16.85884,15.79106,15.32119,14.95083,GALAXY,0.1274493,3.336533e-05
19.06784,17.94467,17.3636,17.03889,16.84264,GALAXY,0.08258935,1.284866e-05
19.01407,17.90803,17.17696,16.7732,16.49906,QSO,0.1262274,2.785156e-05
19.31504,18.04085,17.44035,17.15161,16.93198,GALAXY,0.08350179,9.53308e-06
18.71277,17.68813,17.33184,17.16945,17.07646,GALAXY,0.02314709,4.754444e-06
18.22137,17.22179,16.85215,16.65905,16.66337,GALAXY,0.01368655,5.834345e-06
19.49418,18.10942,17.667,17.27052,17.28042,GALAXY,0.03683367,1.523588e-05
19.44911,19.27234,19.16984,19.0589,19.28059,QSO,1.467658,0.0006408084
19.58722,18.07583,17.18975,16.72606,16.44617,GALAXY,0.1321148,1.115661e-05
19.28232,17.75286,16.92922,16.45017,16.16552,GALAXY,0.1646859,1.237031e-05
18.64388,17.62872,17.59242,17.44382,17.39317,GALAXY,0.03641845,5.163248e-06
19.26696,18.09714,17.5595,17.20848,17.04694,GALAXY,0.06699535,1.426929e-05
19.32579,18.32991,17.80649,17.43369,17.3311,GALAXY,0.1377376,7.461767e-06
19.32963,17.8621,17.14608,16.73344,16.45693,GALAXY,0.101921,1.432138e-05
19.21111,18.15177,17.53323,17.21668,17.03713,GALAXY,0.09327784,1.128387e-05
18.45587,17.25983,16.82317,16.53278,16.39275,GALAXY,0.0938656,9.339785e-06
16.21392,14.94862,14.42809,14.18316,13.98587,GALAXY,0.0259004,1.60099e-05
19.07437,17.0812,16.11319,15.68466,15.35082,GALAXY,0.07778835,1.768023e-05
18.74161,16.98919,16.17996,15.80371,15.51951,GALAXY,0.07775691,2.239471e-05
18.92073,17.65173,17.14479,16.84851,16.64227,GALAXY,0.05503586,1.020316e-05
18.67945,16.721,15.74839,15.33591,14.9799,GALAXY,0.09555332,1.904041e-05
19.25817,17.57074,16.79745,16.41677,16.09855,GALAXY,0.0559607,1.5978e-05
18.77888,16.86288,15.99556,15.57314,15.26359,GALAXY,0.05584808,1.368102e-05
18.08737,16.20684,15.35707,14.92192,14.62361,GALAXY,0.05521648,1.386517e-05
17.85217,16.3132,15.51779,15.04094,14.72069,GALAXY,0.05717795,9.870292e-06
19.3729,18.21418,17.73101,17.44967,17.26853,GALAXY,0.05724811,7.987788e-06
16.81736,15.03704,14.21875,13.86713,13.66607,GALAXY,0.05102333,1.231125e-05
19.42913,19.50597,19.4893,19.22495,19.16443,QSO,1.848787,0.0007212041
17.2082,15.99373,15.45221,15.09239,14.83075,GALAXY,0.05480095,6.289202e-06
17.45516,16.08703,15.42804,15.05808,14.81166,GALAXY,0.05402572,6.468054e-06
19.42146,17.56188,16.71722,16.30709,16.00798,GALAXY,0.05462115,1.771354e-05
18.56403,17.45518,16.86491,16.48463,16.27751,GALAXY,0.09217735,8.875259e-06
17.69914,16.22403,15.56802,15.23666,15.0274,GALAXY,0.05159119,1.837308e-05
18.94728,17.0331,16.13183,15.69043,15.34715,GALAXY,0.05520619,1.448419e-05
19.32255,18.09884,17.55044,17.1794,16.99578,GALAXY,0.1048806,1.234679e-05
19.01288,17.85204,17.1924,16.79581,16.58019,GALAXY,0.1209485,1.238178e-05
17.94674,15.95241,15.02993,14.58636,14.24171,GALAXY,0.05708566,1.394366e-05
17.43413,15.54423,14.68203,14.27711,14.00303,GALAXY,0.056107,1.122477e-05
19.17086,17.29054,16.21292,15.73723,15.35532,GALAXY,0.1222004,2.05283e-05
19.5498,18.44121,17.75636,17.38587,17.14188,GALAXY,0.1486977,1.128027e-05
19.21128,17.33772,16.54837,16.17721,15.87823,GALAXY,0.05195044,2.039221e-05
18.32605,17.07153,16.56678,16.25676,16.0717,GALAXY,0.04920318,1.365878e-05
18.81441,16.67686,15.69879,15.67893,15.08643,GALAXY,0.1024497,2.312963e-05
19.36318,17.52134,16.74706,16.36115,16.08815,GALAXY,0.0547579,2.0292e-05
19.00779,18.07926,17.71607,17.3813,17.29146,GALAXY,0.1037782,5.409944e-06
19.44821,17.54579,16.54727,16.11183,15.7584,GALAXY,0.120797,2.446037e-05
18.80987,17.66333,17.04399,16.63554,16.45015,GALAXY,0.1832687,8.585253e-06
18.25803,16.37938,15.44973,15.00829,14.66387,GALAXY,0.1028229,2.147679e-05
19.49299,17.68973,16.58203,16.11883,15.76257,GALAXY,0.1491336,2.524234e-05
18.66099,17.125,16.36489,15.94423,15.63901,GALAXY,0.1027365,2.081508e-05
19.43508,18.51319,18.18335,17.79503,17.88904,GALAXY,0.08874416,6.322226e-06
19.2347,17.99664,17.46379,17.10248,16.89341,GALAXY,0.08250171,1.028333e-05
17.74863,16.54485,16.00627,15.6459,15.46546,GALAXY,0.05456487,7.988012e-06
19.45819,18.06428,17.23633,16.77923,16.48309,GALAXY,0.1519857,9.2521e-06
19.28381,19.1991,19.23578,19.04327,19.0826,QSO,1.712376,0.0007546062
18.64466,16.72493,15.71667,15.25213,14.85063,GALAXY,0.1272893,2.934748e-05
18.85946,17.84536,17.50341,17.26736,17.20013,GALAXY,0.04189171,7.025626e-06
19.44241,17.91185,17.09205,16.65606,16.33453,GALAXY,0.1019053,1.378375e-05
18.21657,17.07484,16.65614,16.37359,16.10644,GALAXY,0.04227921,7.080844e-06
18.73002,17.32199,16.60318,16.17871,15.79619,GALAXY,0.04189741,9.635171e-06
18.64285,16.90089,15.92908,15.4214,15.01986,GALAXY,0.08311819,2.092452e-05
19.51568,18.42472,17.78818,17.41237,17.20836,GALAXY,0.1272287,1.103193e-05
19.09992,17.16586,16.27028,15.83274,15.52769,GALAXY,0.06134947,1.587516e-05
18.00953,16.85533,16.42246,16.10205,15.93634,GALAXY,0.06218588,7.214617e-06
18.87983,18.68773,18.50789,18.3618,18.33088,QSO,1.473617,0.0002788526
18.58883,17.35085,16.82149,16.49,16.29551,GALAXY,0.06196365,1.197968e-05
19.13567,18.80765,18.66911,18.36667,18.40924,QSO,1.627923,0.0003046976
18.64449,17.11118,16.31925,15.89621,15.58717,GALAXY,0.08394809,9.33115e-06
19.52361,17.92798,17.42696,16.98953,16.8671,GALAXY,0.06719949,5.628642e-06
19.30611,17.54596,16.69048,16.27169,15.92869,GALAXY,0.06678824,1.610899e-05
19.42454,18.16179,17.62419,17.3103,17.16131,GALAXY,0.1177509,1.71557e-05
18.81547,17.61454,17.03391,16.7055,16.54654,GALAXY,0.1132629,1.730207e-05
19.32019,17.44242,16.57647,16.19303,15.92213,GALAXY,0.06292609,1.463417e-05
19.12004,17.79197,17.20835,16.88306,16.61744,GALAXY,0.04328811,9.427709e-06
18.73376,17.51493,16.8813,16.4843,16.22857,GALAXY,0.1131052,8.424921e-06
16.80739,15.0127,14.15643,13.69549,13.3396,QSO,0.05220335,1.567128e-05
19.40718,18.30197,17.81317,17.53082,17.30105,GALAXY,0.05154362,1.013617e-05
18.86346,18.62536,18.65028,18.52827,18.57841,QSO,0.6127898,0.0001684853
19.23414,17.17982,16.26865,15.83045,15.51049,GALAXY,0.07449392,1.736353e-05
19.5167,19.10012,18.69101,18.53042,18.6069,QSO,1.589364,0.0003860844
19.38277,18.35518,17.81287,17.44617,17.28209,GALAXY,0.1044704,8.536231e-06
18.39747,16.78407,16.00069,15.57261,15.27415,GALAXY,0.06622925,1.080501e-05
19.44935,18.18342,17.6061,17.20521,17.01331,GALAXY,0.09682963,7.847863e-06
19.53163,17.59231,16.66046,16.2293,15.9056,GALAXY,0.07609032,2.071662e-05
18.02625,16.06309,15.08913,14.62694,14.25735,GALAXY,0.1013843,1.756607e-05
19.4954,18.05619,17.24243,16.84905,16.53094,GALAXY,0.1024041,2.298934e-05
19.21243,17.98765,17.32459,16.95622,16.74747,GALAXY,0.1529502,9.038951e-06
19.25963,17.43491,16.45488,15.92418,15.49482,GALAXY,0.07654297,2.122246e-05
19.05379,17.15022,16.2226,15.80443,15.49756,GALAXY,0.07582649,1.862749e-05
19.02429,17.56501,16.8936,16.5547,16.33784,GALAXY,0.06891698,3.124877e-05
19.36058,16.8783,15.61307,14.97353,15.2901,GALAXY,0.1031406,1.533951e-05
17.48723,16.19621,15.53499,15.13967,14.89484,GALAXY,0.0714673,9.108914e-06
19.24122,18.5913,18.53189,18.48755,18.22625,QSO,2.416936,0.000130288
16.61138,15.00693,14.31789,13.97159,13.69657,GALAXY,0.02658564,1.101878e-05
19.28195,18.14527,17.70539,17.3998,17.23393,GALAXY,0.07133269,1.014987e-05
19.06524,17.12751,16.28148,15.85332,15.55429,GALAXY,0.07238286,1.482472e-05
19.53193,19.35692,19.28712,18.92692,18.91069,QSO,1.739091,0.0006225713
19.1921,17.96165,17.56936,17.27559,17.20465,GALAXY,0.07236594,7.818909e-06
17.28338,15.38495,14.52718,14.08568,13.72548,GALAXY,0.03369704,1.157905e-05
18.22093,16.6023,15.83697,15.44125,15.13429,GALAXY,0.03334121,1.797479e-05
19.26175,17.8903,17.20564,16.86239,16.70022,GALAXY,0.02574029,3.511011e-05
18.84198,17.77262,17.132,16.70864,16.47495,QSO,0.08845517,2.693535e-05
19.31554,17.69645,16.82314,16.36605,16.06282,GALAXY,0.1229665,1.683071e-05
16.75041,15.2999,14.75467,14.43791,14.31716,GALAXY,0.02626976,1.134161e-05
18.46785,17.49539,17.15844,16.82091,16.73863,GALAXY,0.08848989,7.731963e-06
17.47966,15.72885,14.89077,14.48013,14.13737,GALAXY,0.05178035,1.829028e-05
18.72403,17.90102,17.6764,17.39394,17.46378,GALAXY,0.07040919,4.974248e-06
19.57251,17.52093,16.37855,15.91044,15.56245,GALAXY,0.1494567,2.362203e-05
18.61081,17.26341,16.52943,16.09021,15.83502,GALAXY,0.1247151,1.432837e-05
19.36095,18.04379,17.29169,16.92245,16.70894,GALAXY,0.118667,1.213035e-05
19.08681,17.91631,17.49899,17.25381,17.16516,GALAXY,0.07049876,8.223604e-06
17.29385,16.11736,15.50866,15.1823,14.89774,GALAXY,0.02568934,7.993822e-06
17.90652,16.94032,16.48004,16.29526,16.16075,GALAXY,0.02537117,8.59594e-06
18.93235,17.50565,16.76888,16.39142,16.10351,GALAXY,0.07036845,1.486785e-05
19.23034,17.6988,16.73087,16.3113,16.0129,GALAXY,0.1500683,1.905254e-05
19.5784,18.19542,17.73833,17.50287,17.29655,GALAXY,0.054057,1.087511e-05
19.56277,18.05779,17.12123,16.64705,16.26103,GALAXY,0.1603579,3.48814e-05
18.91968,16.9196,16.00097,15.57941,15.28399,GALAXY,0.07349526,1.398586e-05
19.17863,17.45699,16.56799,16.13247,15.74046,GALAXY,0.07434285,1.462586e-05
18.5984,17.17861,16.43623,16.05649,15.81985,GALAXY,0.07394136,2.629187e-05
19.18823,17.53233,16.94393,16.60259,16.35353,GALAXY,0.06783766,2.50914e-05
18.07041,16.54279,15.72469,15.33733,15.00207,GALAXY,0.01445069,1.007485e-05
18.55879,16.69242,15.79796,15.38566,15.06929,GALAXY,0.06253149,1.369555e-05
18.11868,17.23466,17.15084,16.99104,16.95611,GALAXY,0.0531479,6.261416e-06
17.83075,17.61957,17.47717,17.59561,17.58267,QSO,0.9707326,0.0002386794
19.28625,18.18307,17.87484,17.76328,17.74938,GALAXY,0.03296844,5.970866e-06
18.34469,17.34818,16.98514,16.79686,16.67923,GALAXY,0.03330937,1.076679e-05
19.20491,18.57816,17.87085,17.44229,17.23024,QSO,0.2420844,3.908869e-05
17.86992,16.70255,16.29771,16.0083,15.84502,GALAXY,0.05230862,7.986252e-06
18.78868,17.64485,17.233,16.99549,16.81784,GALAXY,0.0288934,6.560123e-06
18.58193,16.98601,16.19741,15.75896,15.4357,GALAXY,0.0367621,1.27415e-05
19.45071,18.07038,17.23047,16.76952,16.47422,GALAXY,0.1289546,1.176884e-05
19.26647,17.35507,16.28102,15.82378,15.46152,GALAXY,0.129682,2.201304e-05
19.53429,19.32418,19.077,18.92302,18.40067,QSO,0.3734219,3.657203e-05
19.1182,17.94651,17.45086,17.13315,16.94156,GALAXY,0.06741837,1.693916e-05
19.22336,17.89244,17.11346,16.70168,16.41654,GALAXY,0.1287373,2.33865e-05
19.56252,18.25653,17.64358,17.24384,16.99838,GALAXY,0.07519456,9.493852e-06
18.9638,17.51282,16.85427,16.53754,16.30239,GALAXY,0.02563453,4.583242e-05
19.11463,17.27379,16.29363,15.8493,15.48593,GALAXY,0.1084121,1.586939e-05
18.80909,17.23867,16.45996,16.034,15.74192,GALAXY,0.05737443,1.096863e-05
17.70119,15.84668,15.03456,14.61993,14.31046,GALAXY,0.02547294,9.135392e-06
16.25821,14.48316,13.58813,13.13222,12.96077,GALAXY,0.02559403,7.82368e-06
15.76872,15.15382,15.12348,15.24909,15.56915,GALAXY,0.02543372,7.750395e-06
17.36002,15.70226,15.29335,14.90721,14.96613,GALAXY,0.0258297,5.899622e-06
19.48297,18.16197,17.46881,17.01686,16.75644,GALAXY,0.09154382,6.113303e-06
18.70729,17.57806,17.0933,16.76193,16.58478,GALAXY,0.06705017,7.643879e-06
18.75182,17.80524,17.55372,17.31315,17.39115,GALAXY,0.06743544,6.640927e-06
19.11739,17.34494,16.36576,15.91778,15.52422,GALAXY,0.1083399,2.596845e-05
19.15803,18.13271,17.78174,17.50876,17.4132,GALAXY,0.07152323,6.404895e-06
19.49525,17.51463,16.50673,16.06485,15.68069,GALAXY,0.07340113,1.408179e-05
18.623,17.18708,16.63886,16.34222,16.22044,GALAXY,0.07521176,1.073353e-05
18.98952,18.05767,17.75588,17.57138,17.47746,GALAXY,0.02045237,1.369027e-05
18.24185,17.45308,17.22993,16.92747,16.87331,GALAXY,0.07334852,5.079559e-06
19.27949,18.69595,18.58203,18.55061,18.40269,QSO,2.402994,0.0003155215
18.16595,16.80959,16.07211,15.64422,15.37214,GALAXY,0.127099,1.046133e-05
15.48467,13.77892,12.99824,12.55089,12.23417,GALAXY,0.02310554,7.545211e-06
17.09907,16.02091,15.5718,15.36681,15.27085,GALAXY,0.02262467,8.420231e-06
19.39762,17.80088,16.76466,16.29952,15.95603,GALAXY,0.16178,2.348108e-05
18.82738,17.01757,16.18848,15.78544,15.44992,GALAXY,0.03042706,1.048652e-05
17.74584,15.80297,14.92105,14.51369,14.28259,GALAXY,0.03023159,7.404703e-06
18.62372,17.81744,17.63536,17.5366,17.4838,GALAXY,0.02300767,5.262453e-06
18.16645,16.30096,15.41889,15.02343,14.67765,GALAXY,0.03131164,8.220643e-06
17.09972,15.90035,15.29056,14.9398,14.66673,GALAXY,0.03183088,9.196069e-06
15.69104,14.39427,13.69938,13.30505,13.05249,GALAXY,0.03036614,7.040353e-06
19.13594,17.96198,17.53389,17.28052,17.15226,GALAXY,0.03153529,6.616558e-06
19.49254,17.77989,16.96249,16.54663,16.26904,GALAXY,0.03187418,1.540599e-05
16.52897,14.76148,13.87684,13.39933,12.99323,GALAXY,0.01934814,7.332741e-06
18.78434,16.77214,15.80467,15.33831,15.00425,GALAXY,0.07623279,1.175653e-05
18.49225,16.87136,16.10911,15.73265,15.46723,GALAXY,0.03087104,1.609775e-05
17.22557,15.65851,14.94101,14.55871,14.28731,GALAXY,0.02833577,1.129208e-05
19.44463,18.1684,17.52859,17.13264,16.91109,GALAXY,0.1564246,1.73249e-05
18.93348,17.24346,16.42696,16.01736,15.75126,GALAXY,0.0300046,1.3608e-05
17.75914,16.20741,15.40762,14.96208,14.60027,GALAXY,0.02727856,5.079575e-06
19.37984,17.50014,16.57395,16.13912,15.83077,GALAXY,0.07849994,1.26534e-05
19.58428,18.36032,17.61259,17.2191,17.01367,GALAXY,0.1188124,1.37054e-05
18.9616,17.93433,17.46702,17.1587,17.04778,GALAXY,0.1187753,8.029974e-06
18.04637,17.00167,16.72647,16.58468,16.45852,GALAXY,0.02672426,4.633949e-06
17.7874,16.73063,16.37693,16.1744,16.03952,GALAXY,0.02656463,6.883493e-06
19.4742,17.71595,16.85611,16.46498,16.16472,GALAXY,0.04964552,1.131461e-05
17.78984,16.33016,15.61163,15.23571,14.96474,GALAXY,0.04988197,1.41815e-05
18.75095,16.76271,15.7939,15.32741,15.00937,GALAXY,0.05010675,6.865876e-06
19.06656,17.23867,16.33758,15.93882,15.63412,GALAXY,0.07790524,1.049069e-05
18.92463,18.66417,18.65302,18.49724,18.49594,QSO,1.676257,0.0002368781
19.43734,17.46858,16.30584,15.84148,15.45786,GALAXY,0.1486349,1.594531e-05
19.41843,18.17152,17.4108,16.99797,16.72117,GALAXY,0.1654856,9.438263e-06
17.78053,16.44303,15.99637,15.76641,15.55337,GALAXY,0.02715381,1.001812e-05
18.86511,17.02861,16.12532,15.70164,15.38058,GALAXY,0.0643336,1.314608e-05
18.96769,17.51376,16.77097,16.35528,16.074,GALAXY,0.06454876,9.373372e-06
18.84234,17.73158,17.12953,16.78885,16.60211,GALAXY,0.07624546,1.031335e-05
19.19684,18.79545,18.62539,18.31326,18.18172,QSO,1.821218,0.0001939961
19.1245,18.09181,17.6141,17.28413,17.14476,GALAXY,0.1190004,8.655314e-06
19.353,17.57447,16.57581,16.11817,15.74813,GALAXY,0.106332,1.998613e-05
